record - leader,001,008,035,040,System Control Number,245,Title Information,260,"$a - Place of publication, distribution",$b - Name of publisher,"$c - Date of publication, distribution",310,Current Publication Frequency 1,336,337,338,653,650,710,Corporate Name / Entity of the owner,264,996,998,500,856,247,580,775,300,490,700,773,991,022,250,981,692,246,900,505,210,340,982,321,130,041,655,546,983,966,110,665,711
00699nas  2200229u  4500,9914211180101480,930408q19762016be qr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001421118LBS01-Aleph^$ $ $a4755000^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914211180101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aLegio Mariae.,Legio Mariae,,,,,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$2$ $aLegio Mariae. Senatus de Bruxelles$ $ $4oth,Legio Mariae. Senatus De Bruxelles,^$ $1$c1976-[2016]^$ $1$aBruxelles$ $ $bLegio Mariae$ $ $31976-[2016].,^$ $ $aKADOC$ $ $bphysical$ $ $c202007$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00823nas  2200217u  4500,9914219450101480,930413q19781995be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001421945LBS01-Aleph^$ $ $a4759163^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914219450101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based","^$0$0$aSekstant : informatieblad van de Landelijke bedienden centrale voor de sektor import-export, doorvoer en buitenlandse handel en voor de maritieme- en expeditiekantoren.","Sekstant : Informatieblad Van De Landelijke Bedienden Centrale Voor De Sektor Import-export, Doorvoer En Buitenlandse Handel En Voor De Maritieme- En Expeditiekantoren",^$ $ $aAntwerpen$ $ $bLBC$ $ $c[1978]-[1995],Province of Antwerp,LBC,[1978]-[1995],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT),^$2$ $aLBC.$ $ $4oth,Lbc.,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00494nas  2200169u  4500,9914224130101480,930413q19781995be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001422413LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914224130101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aDevoni.,Devoni,^$ $ $aLaakdal$ $ $bDekanale groep Karitatief$ $ $c1979-1994,Laakdal,Dekanale groep Karitatief,[1979]-[1994],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00558nas  2200193u  4500,9914344730101480,930525q19781983be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001434473LBS01-Aleph^$ $ $a4825781^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914344730101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aBinnenwipper$ $ $bSpoedgeval.,Binnenwipper,^$ $ $aHasselt$ $ $bVKAJ. Limburg$ $ $c1979-[1983],Hasselt,VKAJ. Limburg,[1979]-[1983],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aVKAJ. Limburg$ $ $4oth,Vkaj. Limburg,,,,,,,,,,,,,,,,,,,,,,,,,^$0$ $aSpoedgeval,,,,,,,,
,,,,,,,Spoedgeval,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00752nas  2200229u  4500,9914363140101480,930601q19791981be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001436314LBS01-Aleph^$ $ $a4835861^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914363140101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$aDe middenstand van Sint-Kruis.,De Middenstand Van Sint-kruis,^$ $ $aBrugge$ $ $bNCMV$ $ $c1979-[1981],Bruges,NCMV,[1979]-[1981],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amiddenstand$ $ $6(ODIS-TW)1293,^$2$ $aNCMV. Sint-Kruis-Brugge$ $ $4oth,Ncmv. Sint-kruis-brugge,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00846nas  2200253u  4500,9914396780101480,930610q19762010be br|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001439678LBS01-Aleph^$ $ $a4852708^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914396780101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aPrésences d'évangile.,Présences D'évangile,^$ $ $aTemploux$ $ $bOeuvres missionnaires$ $ $c1976-[2010],Temploux,Oeuvres missionnaires,[1976]-[2010],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,^$2$ $aOeuvres missionnaires$ $ $cTemploux$ $ $4oth,Oeuvres Missionnaires,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,^$ $ $aVoortzetting van: Saint Joseph,^$1$8$w(BeLVLBS)001439659LBS01-Aleph$ $ $tSaint Joseph$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Temploux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00766nas  2200229u  4500,9914505850101480,930726d19781994be wr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001450585LBS01-Aleph^$ $ $a4916998^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914505850101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aVers van de pers.,Vers Van De Pers,^$ $ $aBrussel$ $ $bCDC$ $ $c1978-1994,City of Brussels,CDC,[1978]-[1994],^$ $ $aWeekly,Weekly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$2$ $aCDC.$ $ $4oth,Cdc.,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,^$ $ $aVoortgezet als: Kortweg: tijdschrift voor politieke informatie en opinievorming van het CVP-arrondissement Gent-Eeklo,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00792nas  2200217u  4500,9914529710101480,930803q19799999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001452971LBS01-Aleph^$ $ $a4928886^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914529710101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$aDe vrienden van de Abdij van 't Park. Mededelingen.$ $ $613082414,De Vrienden Van De Abdij Van 't Park. Mededelingen,^$ $ $aHeverlee$ $ $bVrienden van de abdij van Park$ $ $c[1979]-?,Heverlee,Vrienden van de abdij van Park,[1979]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2UDC$ $ $a271.792 <493 PARK>$ $ $xPremonstratenzers. Norbertijnen. Witheren--België--PARK^$ $7$2KUL$ $ $a#GOSA:XI.Lok.2,^$2$ $aDe vrienden van de Abdij van 't Park$ $ $bHeverlee$ $ $4oth,De Vrienden Van De Abdij Van 't Park,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,613082414,,,,,,,,,,,,,Heverlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00542nas  2200169u  4500,9914541040101480,930803q19799999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001454104LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914541040101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aIOC-MAB-bulletin.,Ioc-mab-bulletin,^$ $ $aHasselt$ $ $bIOC-MAB. International meeting centre for grass-root groups$ $ $c[1979]-[1981],Hasselt,IOC-MAB. International meeting centre for grass-root groups,[1979]-[1981],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00626nas  2200193u  4500,9914541270101480,930809q19781983gw qr|p||     0|||a|ger c,^$ $ $a(BeLVLBS)001454127LBS01-Aleph^$ $ $a4934894^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914541270101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aKirche in Not-Ostpriesterhilfe. Info.,Kirche In Not-ostpriesterhilfe. Info,^$ $ $aKönigstein$ $ $bKirche in Not/Ostpriesterhilfe$ $ $c1978-[1983],Königstein,Kirche in Not/Ostpriesterhilfe,[1978]-[1983],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aKirche in Not/Ostpriesterhilfe$ $ $4oth,Kirche In Not/ostpriesterhilfe,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00687nas  2200217u  4500,9914582730101480,930830q19771982be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001458273LBS01-Aleph^$ $ $a4959981^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914582730101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aVUP.,Vup,^$ $ $aLeuven$ $ $bVUP$ $ $c[1977]-[1982],Arrondissement of Leuven,VUP,[1977]-[1982],^$ $ $aBimonthly$ $ $bBimonthly = 8x per jaar,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$2$ $aVereniging universitaire parochies$ $ $4oth,Vereniging Universitaire Parochies,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,^$ $ $aPeriodiciteit varieert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Bimonthly = 8x Per Jaar,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01090nas  2200313u  4500,9914627460101480,930916q19762012be tr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001462746LBS01-Aleph^$ $ $a4985184^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914627460101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aMIJARC nouvelles.,Mijarc Nouvelles,,,,,^$ $ $aThree times a year,Three Times A Year,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $alandbouw$ $ $6(ODIS-TW)1131,^$2$ $aMouvement international de la jeunesse agricole et rurale catholique.$ $ $4oth,Mouvement International De La Jeunesse Agricole Et Rurale Catholique.,^$ $1$aLeuven$ $ $bMIJARC$ $ $31978-1995^$ $1$aBruxelles$ $ $bMIJARC$ $ $3[2006]-[2012]^$ $1$c1978-[2012],^$ $ $aKADOC$ $ $bphysical$ $ $c202012$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,^$ $ $afrequentie varieert,,,^$ $ $aVoortzetting van: Nouvelles du MIJARC,^$1$8$w(BeLVLBS)001373022LBS01-Aleph$ $ $tNouvelles du MIJARC$ $ $4780,,,,,,,,,,^$1$1$aMIJARC news^$1$1$aMIJARC noticias,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00877nas  2200277u  4500,9914657200101480,930927q19762001be br|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001465720LBS01-Aleph^$ $ $a5001976^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914657200101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aUNDA. Informations.,Unda. Informations,^$ $ $aBruxelles$ $ $bUNDA$ $ $c1976-[2001],City of Brussels,UNDA,[1976]-[2001],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amedia$ $ $6(ODIS-TW)1267^$ $7$2KADOC$ $ $aradio$ $ $6(ODIS-TW)1695^$ $7$2KADOC$ $ $atelevisie$ $ $6(ODIS-TW)1983,^$2$ $aUNDA.$ $ $4oth,Unda.,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,^$ $ $aPeriodiciteit varieert,,,,,,,,,,^$ $ $a0258-9494,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00556nas  2200193u  4500,9914659080101480,930928q19761978be qr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001465908LBS01-Aleph^$ $ $a5003220^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914659080101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aUNDA. Documentation.,Unda. Documentation,^$ $ $aBruxelles$ $ $bUNDA$ $ $c1976-[1978],City of Brussels,UNDA,[1976]-[1978],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aUNDA.$ $ $4oth,Unda.,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00576nas  2200193u  4500,9914721780101480,931019q19761978be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001472178LBS01-Aleph^$ $ $a5039796^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914721780101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aFamiliaatje.,Familiaatje,^$ $ $aS.l.$ $ $bVriendenkring Familia$ $ $c1976-[1978],Sisters of Loretto at the Foot of the Cross,Vriendenkring Familia,[1976]-[1978],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aVriendenkring Familia$ $ $4oth,Vriendenkring Familia,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00585nas  2200193u  4500,9914753670101480,931028q19781980be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001475367LBS01-Aleph^$ $ $a5056203^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914753670101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aUnie MPR.,Unie Mpr,^$ $ $aHasselt$ $ $bUMPR$ $ $c[1978]-[1980],Hasselt,UMPR,[1978]-[1980],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aUnie van moeders van priesters en religieuzen$ $ $4oth,Unie Van Moeders Van Priesters En Religieuzen,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01015nam  2200265u  4500,9914826190101480,931125s1977    xx |||| |     000|0 dut c,^$ $ $a(BeLVLBS)001482619LBS01-Aleph^$ $ $a5095095^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914826190101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$4$aHet t.v.-spel$ $ $bniemandsland tussen toneel en film.,Het T.V.-spel,^$ $ $aS.l.$ $ $bChristelijk Vlaams kunstenaarsverbond$ $ $c1977$ $ $eTielt$ $ $fLannoo,Sisters of Loretto at the Foot of the Cross,Christelijk Vlaams kunstenaarsverbond,[1977],,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2UDC$ $ $a654.197$ $ $zFacsimile and television broadcasting^$ $7$2UDC$ $ $a791.43$ $ $xFilmkunst. Films. Cinema^$ $7$2UDC$ $ $a792$ $ $xTheater. Theaterwetenschap. Toneel^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ao,,,,,,^$ $ $ap. 125-157$ $ $bill.,^$1$ $aVlaanderen : tweemaandelijks tijdschrift voor kunst en cultuur$ $ $v158,,^$1$8$w(BeLVLBS)002345407LBS01-Aleph$ $ $gno:convoluut,^$ $ $aAleph ITM only,,,,,,,,,,,,,,,,,,,,
,,,,,,,Niemandsland Tussen Toneel En Film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00713nas  2200229u  4500,9914869210101480,931209d19762018be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001486921LBS01-Aleph^$ $ $a5118583^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914869210101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aOperatie bevrijding. Info.,Operatie Bevrijding. Info,^$ $ $aKemmel$ $ $bOperatie bevrijding$ $ $c1976-2018,Kemmel,Operatie bevrijding,[1976]-[2018],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,^$2$ $aOperatie bevrijding$ $ $4oth,Operatie Bevrijding,,^$ $ $aKADOC$ $ $bphysical$ $ $c201504$ $ $9local,,^$ $ $aPublicatie stopgezet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00809nas  2200241u  4500,9914979500101480,940121c19789999fr mr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001497950LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9914979500101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aPrier$ $ $bl'aventure spirituelle$ $ $61208734,Prier,,,,,^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT)^$ $7$2UDC$ $ $a248.143$ $ $xGebed. Bidden^$ $7$2UDC$ $ $a25 <05>$ $ $xPastoraaltheologie--Tijdschriften,,,^$ $1$aParis$ $ $bMalesherbes Publications$ $ $c1978-,^$ $ $aKADOC$ $ $bphysical$ $ $c201507$ $ $9local,,,,,^$ $ $aAvec supplément: Prier au quotidien^$ $ $aAvec hors-série (ISSN 1251-9553),,,,,,,^$ $ $a0181-6578,,,,,,,,,,,,,,,,,,,
,,,,,,,L'aventure Spirituelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,61208734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00675nas  2200193u  4500,9915009360101480,940131q19791980be qr|p||     0|||a|fre c,^$ $ $a(BeLVLBS)001500936LBS01-Aleph^$ $ $a5197901^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9915009360101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aNouvelles de la fédération catholique mondiale pour l'apostolat biblique.,Nouvelles De La Fédération Catholique Mondiale Pour L'apostolat Biblique,^$ $ $aDenée$ $ $bAbbaye de Maredsous$ $ $c[1979]-[1980],Denée,Abbaye de Maredsous,[1979]-[1980],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aFédération catholique mondiale pour l'apostolat biblique$ $ $4oth,Fédération Catholique Mondiale Pour L'apostolat Biblique,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00734nas  2200217u  4500,9915161040101480,940317q19791991be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001516104LBS01-Aleph^$ $ $a5284366^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9915161040101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aAktiekrant.,Aktiekrant,^$ $ $aBrussel$ $ $bWereldsolidariteit$ $ $c1979-[1991],City of Brussels,Wereldsolidariteit,[1979]-[1991],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT),^$2$ $aWereldsolidariteit$ $ $4oth,Wereldsolidariteit,,,,,,,,^$1$8$w(BeLVLBS)001414934LBS01-Aleph$ $ $tWereldsolidariteit : aktiekrant$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00736nas  2200229u  4500,9915174520101480,940321q19771999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001517452LBS01-Aleph^$ $ $a5292066^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9915174520101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aLimburg in de wereldkerk.,Limburg In De Wereldkerk,^$ $ $aHasselt$ $ $bDiocesaan missiecentrum$ $ $c1977-1999,Hasselt,Diocesaan missiecentrum,[1977]-[1999],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC2$ $ $xReligieuze instituten$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $amissie$ $ $6(ODIS-TW)1319,^$2$ $aDiocesaan missiecentrum$ $ $cHasselt$ $ $4oth,Diocesaan Missiecentrum,,^$ $ $aKADOC$ $ $bphysical$ $ $c202101$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Hasselt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
